Date,System Equity Curve
2010-07-15 00:00:00,1992804.08
2010-07-16 00:00:00,1981618.31
2010-07-19 00:00:00,1976473.94
2010-07-20 00:00:00,1968146.7
2010-07-21 00:00:00,1968335.12
2010-07-22 00:00:00,1972670.41
2010-07-23 00:00:00,1977438.13
2010-07-26 00:00:00,1982888.52
2010-07-27 00:00:00,1994988.47
2010-07-28 00:00:00,1990624.33
2010-07-29 00:00:00,1998271.79
2010-07-30 00:00:00,2002385.61
2010-08-02 00:00:00,2007690.79
2010-08-03 00:00:00,2015579.3
2010-08-04 00:00:00,2019773.38
2010-08-05 00:00:00,2046342.69
2010-08-06 00:00:00,2047670.85
2010-08-09 00:00:00,2053022.91
2010-08-10 00:00:00,2056547.66
2010-08-11 00:00:00,2037282.62
2010-08-12 00:00:00,2014478.73
2010-08-13 00:00:00,2022749.77
2010-08-16 00:00:00,2027473.33
2010-08-17 00:00:00,2038695.06
2010-08-18 00:00:00,2046031.3
2010-08-19 00:00:00,2055124.8
2010-08-20 00:00:00,2048560.75
2010-08-23 00:00:00,2060909.54
2010-08-24 00:00:00,2060292.78
2010-08-25 00:00:00,2049087.63
2010-08-26 00:00:00,2063264.8
2010-08-27 00:00:00,2077118.62
2010-08-30 00:00:00,2087118.34
2010-08-31 00:00:00,2099285.78
2010-09-01 00:00:00,2110986.31
2010-09-02 00:00:00,2120236.14
2010-09-03 00:00:00,2129516.28
2010-09-06 00:00:00,2164923.01
2010-09-07 00:00:00,2163911.23
2010-09-08 00:00:00,2167802.11
2010-09-09 00:00:00,2192434.27
2010-09-10 00:00:00,2194906.49
2010-09-13 00:00:00,2226693.95
2010-09-14 00:00:00,2235501.29
2010-09-15 00:00:00,2248402.48
2010-09-16 00:00:00,2251243.76
2010-09-17 00:00:00,2264402.95
2010-09-20 00:00:00,2288465.77
2010-09-21 00:00:00,2293089.11
2010-09-22 00:00:00,2287969.37
2010-09-23 00:00:00,2275066.29
2010-09-24 00:00:00,2284039.45
2010-09-27 00:00:00,2311979.17
2010-09-28 00:00:00,2320605.68
2010-09-29 00:00:00,2314478.65
2010-09-30 00:00:00,2321757.8
2010-10-01 00:00:00,2313962.62
2010-10-04 00:00:00,2314876.4
2010-10-05 00:00:00,2302083.08
2010-10-06 00:00:00,2312325.11
2010-10-07 00:00:00,2321308.55
2010-10-08 00:00:00,2321456.97
2010-10-11 00:00:00,2311984.68
2010-10-12 00:00:00,2303326.82
2010-10-13 00:00:00,2296307.71
2010-10-14 00:00:00,2316995.09
2010-10-15 00:00:00,2328252.31
2010-10-18 00:00:00,2329193.73
2010-10-19 00:00:00,2335009.02
2010-10-20 00:00:00,2329448.26
2010-10-21 00:00:00,2323913.2
2010-10-22 00:00:00,2325735.55
2010-10-25 00:00:00,2331493.37
2010-10-26 00:00:00,2331006.76
2010-10-27 00:00:00,2330617.38
2010-10-28 00:00:00,2347791.96
2010-10-29 00:00:00,2353699.1
2010-11-01 00:00:00,2358373.83
2010-11-02 00:00:00,2364645.33
2010-11-03 00:00:00,2370046.71
2010-11-04 00:00:00,2376162.81
2010-11-05 00:00:00,2415656.66
2010-11-08 00:00:00,2424415.56
2010-11-09 00:00:00,2436350.77
2010-11-10 00:00:00,2423082.37
2010-11-11 00:00:00,2448674.24
2010-11-12 00:00:00,2443215.94
2010-11-15 00:00:00,2440134.31
2010-11-16 00:00:00,2455416.66
2010-11-17 00:00:00,2442933.26
2010-11-18 00:00:00,2440654.36
2010-11-19 00:00:00,2460228.22
2010-11-22 00:00:00,2441607.14
2010-11-23 00:00:00,2437960.43
2010-11-24 00:00:00,2426510.62
2010-11-25 00:00:00,2430311.16
2010-11-26 00:00:00,2423355.28
2010-11-29 00:00:00,2416681.51
2010-11-30 00:00:00,2426267.56
2010-12-01 00:00:00,2418095.34
2010-12-02 00:00:00,2439510.83
2010-12-03 00:00:00,2468546.28
2010-12-06 00:00:00,2488282.36
2010-12-07 00:00:00,2492047.19
2010-12-08 00:00:00,2497998.84
2010-12-09 00:00:00,2514231.27
2010-12-10 00:00:00,2507660.34
2010-12-13 00:00:00,2520455.9
2010-12-14 00:00:00,2529421.7
2010-12-15 00:00:00,2533598.93
2010-12-16 00:00:00,2536948.09
2010-12-17 00:00:00,2555368.32
2010-12-20 00:00:00,2582259.09
2010-12-21 00:00:00,2575590.26
2010-12-22 00:00:00,2581014.07
2010-12-23 00:00:00,2596902.33
2010-12-24 00:00:00,2593718.72
2010-12-29 00:00:00,2586003.09
2010-12-30 00:00:00,2586804.2
2010-12-31 00:00:00,2593984.51
2011-01-04 00:00:00,2603749.4
2011-01-05 00:00:00,2606052.03
2011-01-06 00:00:00,2608994.49
2011-01-07 00:00:00,2601597.31
2011-01-10 00:00:00,2618511.38
2011-01-11 00:00:00,2606058.58
2011-01-12 00:00:00,2609125.49
2011-01-13 00:00:00,2618532.22
2011-01-14 00:00:00,2622514.57
2011-01-17 00:00:00,2640938.58
2011-01-18 00:00:00,2639546.88
2011-01-19 00:00:00,2649709.14
2011-01-20 00:00:00,2637841.84
2011-01-21 00:00:00,2626619.52
2011-01-24 00:00:00,2629475.67
2011-01-25 00:00:00,2637801.57
2011-01-27 00:00:00,2669430.0
2011-01-28 00:00:00,2676019.28
2011-01-31 00:00:00,2684314.62
2011-02-01 00:00:00,2726766.78
2011-02-02 00:00:00,2733917.72
2011-02-03 00:00:00,2761960.38
2011-02-04 00:00:00,2791172.32
2011-02-07 00:00:00,2804988.13
2011-02-08 00:00:00,2826302.98
2011-02-09 00:00:00,2833640.8
2011-02-10 00:00:00,2854953.41
2011-02-11 00:00:00,2851187.91
2011-02-14 00:00:00,2871520.36
2011-02-15 00:00:00,2889427.16
2011-02-16 00:00:00,2912189.92
2011-02-17 00:00:00,2931939.52
2011-02-18 00:00:00,2924950.13
2011-02-21 00:00:00,2926076.36
2011-02-22 00:00:00,2894480.9
2011-02-23 00:00:00,2865916.01
2011-02-24 00:00:00,2880442.67
2011-02-25 00:00:00,2897327.56
2011-02-28 00:00:00,2912901.68
2011-03-01 00:00:00,2919119.82
2011-03-02 00:00:00,2923569.08
2011-03-03 00:00:00,2934300.48
2011-03-04 00:00:00,2958804.41
2011-03-07 00:00:00,2965308.04
2011-03-08 00:00:00,2951567.88
2011-03-09 00:00:00,2925075.04
2011-03-10 00:00:00,2865876.55
2011-03-11 00:00:00,2841316.34
2011-03-14 00:00:00,2798799.94
2011-03-15 00:00:00,2802359.31
2011-03-16 00:00:00,2843980.2
2011-03-17 00:00:00,2826244.86
2011-03-18 00:00:00,2851061.97
2011-03-21 00:00:00,2885858.1
2011-03-22 00:00:00,2897531.25
2011-03-23 00:00:00,2913372.89
2011-03-24 00:00:00,2925635.73
2011-03-25 00:00:00,2924118.72
2011-03-28 00:00:00,2925766.17
2011-03-29 00:00:00,2919495.27
2011-03-30 00:00:00,2914833.83
2011-03-31 00:00:00,2937192.7
2011-04-01 00:00:00,2959331.22
2011-04-04 00:00:00,2991238.06
2011-04-05 00:00:00,2981645.55
2011-04-06 00:00:00,2969993.45
2011-04-07 00:00:00,2945658.2
2011-04-08 00:00:00,2935474.64
2011-04-11 00:00:00,2951468.61
2011-04-12 00:00:00,2940020.89
2011-04-13 00:00:00,2929266.07
2011-04-14 00:00:00,2919297.84
2011-04-15 00:00:00,2915084.02
2011-04-18 00:00:00,2898345.52
2011-04-19 00:00:00,2871307.65
2011-04-20 00:00:00,2905894.21
2011-04-21 00:00:00,2932658.89
2011-04-27 00:00:00,2939667.66
2011-04-28 00:00:00,2929347.13
2011-04-29 00:00:00,2918189.07
2011-05-02 00:00:00,2880508.23
2011-05-03 00:00:00,2889526.05
2011-05-04 00:00:00,2855789.64
2011-05-05 00:00:00,2866423.28
2011-05-06 00:00:00,2851446.62
2011-05-09 00:00:00,2868944.56
2011-05-10 00:00:00,2878363.23
2011-05-11 00:00:00,2885583.71
2011-05-12 00:00:00,2880694.45
2011-05-13 00:00:00,2855873.91
2011-05-16 00:00:00,2812529.44
2011-05-17 00:00:00,2771900.83
2011-05-18 00:00:00,2784006.28
2011-05-19 00:00:00,2800741.49
2011-05-20 00:00:00,2803890.4
2011-05-23 00:00:00,2792331.5
2011-05-24 00:00:00,2778472.5
2011-05-25 00:00:00,2752097.36
2011-05-26 00:00:00,2737236.16
2011-05-27 00:00:00,2746965.06
2011-05-30 00:00:00,2767898.24
2011-05-31 00:00:00,2764913.51
2011-06-01 00:00:00,2800442.5
2011-06-02 00:00:00,2777290.94
2011-06-03 00:00:00,2754903.37
2011-06-06 00:00:00,2739388.58
2011-06-07 00:00:00,2728041.36
2011-06-08 00:00:00,2701149.4
2011-06-09 00:00:00,2715416.35
2011-06-10 00:00:00,2740490.68
2011-06-14 00:00:00,2752120.3
2011-06-15 00:00:00,2785105.32
2011-06-16 00:00:00,2756073.41
2011-06-17 00:00:00,2770198.61
2011-06-20 00:00:00,2758706.01
2011-06-21 00:00:00,2763565.19
2011-06-22 00:00:00,2784275.26
2011-06-23 00:00:00,2772109.58
2011-06-24 00:00:00,2760502.95
2011-06-27 00:00:00,2722466.02
2011-06-28 00:00:00,2724913.79
2011-06-29 00:00:00,2723387.05
2011-06-30 00:00:00,2719424.12
2011-07-01 00:00:00,2733320.06
2011-07-04 00:00:00,2760515.72
2011-07-05 00:00:00,2777950.72
2011-07-06 00:00:00,2790346.06
2011-07-07 00:00:00,2807661.71
2011-07-08 00:00:00,2835573.19
2011-07-11 00:00:00,2804085.18
2011-07-12 00:00:00,2771784.72
2011-07-13 00:00:00,2745578.52
2011-07-14 00:00:00,2738128.51
2011-07-15 00:00:00,2725865.07
2011-07-18 00:00:00,2712419.44
2011-07-19 00:00:00,2700693.41
2011-07-20 00:00:00,2714263.34
2011-07-21 00:00:00,2722229.21
2011-07-22 00:00:00,2744031.64
2011-07-25 00:00:00,2735143.61
2011-07-26 00:00:00,2740351.12
2011-07-27 00:00:00,2748045.08
2011-07-28 00:00:00,2742581.85
2011-07-29 00:00:00,2729828.45
2011-08-01 00:00:00,2743904.02
2011-08-02 00:00:00,2743932.5
2011-08-03 00:00:00,2720704.29
2011-08-04 00:00:00,2692757.43
2011-08-05 00:00:00,2558645.39
2011-08-08 00:00:00,2502421.4
2011-08-09 00:00:00,2487105.85
2011-08-10 00:00:00,2537956.13
2011-08-11 00:00:00,2531302.11
2011-08-12 00:00:00,2538059.27
2011-08-15 00:00:00,2564062.31
2011-08-16 00:00:00,2565820.47
2011-08-17 00:00:00,2567760.23
2011-08-18 00:00:00,2576654.81
2011-08-19 00:00:00,2550916.24
2011-08-22 00:00:00,2548432.73
2011-08-23 00:00:00,2557176.6
2011-08-24 00:00:00,2562170.02
2011-08-25 00:00:00,2569324.15
2011-08-26 00:00:00,2571668.09
2011-08-29 00:00:00,2578219.52
2011-08-30 00:00:00,2595187.37
2011-08-31 00:00:00,2604036.46
2011-09-01 00:00:00,2604743.09
2011-09-02 00:00:00,2608513.95
2011-09-05 00:00:00,2594791.34
2011-09-06 00:00:00,2583017.77
2011-09-07 00:00:00,2581857.76
2011-09-08 00:00:00,2583907.24
2011-09-09 00:00:00,2586807.52
2011-09-12 00:00:00,2567170.78
2011-09-13 00:00:00,2564231.57
2011-09-14 00:00:00,2552452.42
2011-09-15 00:00:00,2565526.34
2011-09-16 00:00:00,2559802.99
2011-09-19 00:00:00,2572786.17
2011-09-20 00:00:00,2566670.52
2011-09-21 00:00:00,2562144.1
2011-09-22 00:00:00,2550425.03
2011-09-23 00:00:00,2542883.14
2011-09-26 00:00:00,2535494.25
2011-09-27 00:00:00,2536087.55
2011-09-28 00:00:00,2543678.96
2011-09-29 00:00:00,2545210.69
2011-09-30 00:00:00,2549816.25
2011-10-03 00:00:00,2536465.42
2011-10-04 00:00:00,2534069.17
2011-10-05 00:00:00,2531030.78
2011-10-06 00:00:00,2530749.84
2011-10-07 00:00:00,2527942.91
2011-10-10 00:00:00,2532885.66
2011-10-11 00:00:00,2536191.84
2011-10-12 00:00:00,2543640.51
2011-10-13 00:00:00,2549757.53
2011-10-14 00:00:00,2546417.02
2011-10-17 00:00:00,2544331.93
2011-10-18 00:00:00,2542464.29
2011-10-19 00:00:00,2558028.63
2011-10-20 00:00:00,2558072.34
2011-10-21 00:00:00,2562065.0
2011-10-24 00:00:00,2556688.27
2011-10-25 00:00:00,2546244.59
2011-10-26 00:00:00,2545142.85
2011-10-27 00:00:00,2547152.76
2011-10-28 00:00:00,2538109.07
2011-10-31 00:00:00,2551455.24
2011-11-01 00:00:00,2542170.88
2011-11-02 00:00:00,2524352.27
2011-11-03 00:00:00,2517351.06
2011-11-04 00:00:00,2510623.04
2011-11-07 00:00:00,2511026.04
2011-11-08 00:00:00,2516295.11
2011-11-09 00:00:00,2516162.27
2011-11-10 00:00:00,2506081.33
2011-11-11 00:00:00,2511369.57
2011-11-14 00:00:00,2494290.76
2011-11-15 00:00:00,2502817.23
2011-11-16 00:00:00,2510475.3
2011-11-17 00:00:00,2513652.82
2011-11-18 00:00:00,2510510.52
2011-11-21 00:00:00,2496979.92
2011-11-22 00:00:00,2502943.4
2011-11-23 00:00:00,2487858.69
2011-11-24 00:00:00,2474140.24
2011-11-25 00:00:00,2467713.15
2011-11-28 00:00:00,2456721.17
2011-11-29 00:00:00,2463579.01
2011-11-30 00:00:00,2461329.92
2011-12-01 00:00:00,2464044.04
2011-12-02 00:00:00,2467712.97
2011-12-05 00:00:00,2459252.53
2011-12-06 00:00:00,2482841.63
2011-12-07 00:00:00,2477777.7
2011-12-08 00:00:00,2474729.37
2011-12-09 00:00:00,2473266.24
2011-12-12 00:00:00,2466550.65
2011-12-13 00:00:00,2461280.67
2011-12-14 00:00:00,2466399.54
2011-12-15 00:00:00,2464363.45
2011-12-16 00:00:00,2471343.13
2011-12-19 00:00:00,2435375.8
2011-12-20 00:00:00,2436413.18
2011-12-21 00:00:00,2435270.15
2011-12-22 00:00:00,2438050.54
2011-12-23 00:00:00,2445305.14
2011-12-28 00:00:00,2447687.8
2011-12-29 00:00:00,2453269.42
2011-12-30 00:00:00,2456654.58
2012-01-03 00:00:00,2452266.78
2012-01-04 00:00:00,2458543.48
2012-01-05 00:00:00,2458719.25
2012-01-06 00:00:00,2452515.92
2012-01-09 00:00:00,2439600.66
2012-01-10 00:00:00,2445066.08
2012-01-11 00:00:00,2441710.01
2012-01-12 00:00:00,2450395.26
2012-01-13 00:00:00,2439265.76
2012-01-16 00:00:00,2437702.82
2012-01-17 00:00:00,2430514.24
2012-01-18 00:00:00,2428201.96
2012-01-19 00:00:00,2423069.36
2012-01-20 00:00:00,2418971.44
2012-01-23 00:00:00,2417793.16
2012-01-24 00:00:00,2416472.04
2012-01-25 00:00:00,2425195.16
2012-01-27 00:00:00,2424289.07
2012-01-30 00:00:00,2438664.18
2012-01-31 00:00:00,2438009.02
2012-02-01 00:00:00,2452251.44
2012-02-02 00:00:00,2471924.59
2012-02-03 00:00:00,2468314.33
2012-02-06 00:00:00,2464966.49
2012-02-07 00:00:00,2468409.43
2012-02-08 00:00:00,2468243.79
2012-02-09 00:00:00,2496500.87
2012-02-10 00:00:00,2494615.23
2012-02-13 00:00:00,2472789.35
2012-02-14 00:00:00,2472091.07
2012-02-15 00:00:00,2479792.35
2012-02-16 00:00:00,2470851.15
2012-02-17 00:00:00,2491136.29
2012-02-20 00:00:00,2501290.34
2012-02-21 00:00:00,2509504.27
2012-02-22 00:00:00,2531933.65
2012-02-23 00:00:00,2541502.66
2012-02-24 00:00:00,2531784.55
2012-02-27 00:00:00,2528270.89
2012-02-28 00:00:00,2520517.59
2012-02-29 00:00:00,2547593.29
2012-03-01 00:00:00,2574669.23
2012-03-02 00:00:00,2596969.12
2012-03-05 00:00:00,2598056.92
2012-03-06 00:00:00,2575621.79
2012-03-07 00:00:00,2582343.19
2012-03-08 00:00:00,2568182.57
2012-03-09 00:00:00,2584248.41
2012-03-12 00:00:00,2580256.79
2012-03-13 00:00:00,2577767.28
2012-03-14 00:00:00,2596527.1
2012-03-15 00:00:00,2589018.84
2012-03-16 00:00:00,2600943.02
2012-03-19 00:00:00,2613232.33
2012-03-20 00:00:00,2613546.1
2012-03-21 00:00:00,2628452.6
2012-03-22 00:00:00,2618546.99
2012-03-23 00:00:00,2627091.03
2012-03-26 00:00:00,2634220.9
2012-03-27 00:00:00,2666805.26
2012-03-28 00:00:00,2670973.51
2012-03-29 00:00:00,2673405.12
2012-03-30 00:00:00,2675602.54
2012-04-02 00:00:00,2699453.34
2012-04-03 00:00:00,2709996.47
2012-04-04 00:00:00,2717237.39
2012-04-05 00:00:00,2698257.3
2012-04-10 00:00:00,2686153.54
2012-04-11 00:00:00,2667528.87
2012-04-12 00:00:00,2688710.67
2012-04-13 00:00:00,2704922.91
2012-04-16 00:00:00,2696465.75
2012-04-17 00:00:00,2698415.79
2012-04-18 00:00:00,2706587.2
2012-04-19 00:00:00,2729100.35
2012-04-20 00:00:00,2727925.39
2012-04-23 00:00:00,2734125.36
2012-04-24 00:00:00,2740989.44
2012-04-26 00:00:00,2749061.85
2012-04-27 00:00:00,2744001.99
2012-04-30 00:00:00,2742042.81
2012-05-01 00:00:00,2752610.17
2012-05-02 00:00:00,2781187.92
2012-05-03 00:00:00,2815198.68
2012-05-04 00:00:00,2794438.4
2012-05-07 00:00:00,2733391.71
2012-05-08 00:00:00,2746129.61
2012-05-09 00:00:00,2692645.93
2012-05-10 00:00:00,2679431.83
2012-05-11 00:00:00,2698066.26
2012-05-14 00:00:00,2704265.07
2012-05-15 00:00:00,2675542.6
2012-05-16 00:00:00,2631372.44
2012-05-17 00:00:00,2597379.69
2012-05-18 00:00:00,2547579.82
2012-05-21 00:00:00,2550011.48
2012-05-22 00:00:00,2599842.7
2012-05-23 00:00:00,2578073.62
2012-05-24 00:00:00,2587676.21
2012-05-25 00:00:00,2597671.31
2012-05-28 00:00:00,2576743.27
2012-05-29 00:00:00,2597874.64
2012-05-30 00:00:00,2611927.14
2012-05-31 00:00:00,2628357.79
2012-06-01 00:00:00,2618667.37
2012-06-04 00:00:00,2566090.35
2012-06-05 00:00:00,2581097.21
2012-06-06 00:00:00,2594054.35
2012-06-07 00:00:00,2613762.95
2012-06-08 00:00:00,2585232.37
2012-06-12 00:00:00,2574853.69
2012-06-13 00:00:00,2603243.63
2012-06-14 00:00:00,2588163.54
2012-06-15 00:00:00,2580275.64
2012-06-18 00:00:00,2607686.95
2012-06-19 00:00:00,2584336.88
2012-06-20 00:00:00,2597749.56
2012-06-21 00:00:00,2621613.7
2012-06-22 00:00:00,2607356.32
2012-06-25 00:00:00,2621366.62
2012-06-26 00:00:00,2605701.09
2012-06-27 00:00:00,2609804.49
2012-06-28 00:00:00,2605207.07
2012-06-29 00:00:00,2603624.9
2012-07-02 00:00:00,2621655.45
2012-07-03 00:00:00,2632211.02
2012-07-04 00:00:00,2667912.8
2012-07-05 00:00:00,2666468.16
2012-07-06 00:00:00,2683155.32
2012-07-09 00:00:00,2675039.9
2012-07-10 00:00:00,2686856.58
2012-07-11 00:00:00,2679990.8
2012-07-12 00:00:00,2683598.43
2012-07-13 00:00:00,2676002.04
2012-07-16 00:00:00,2681866.06
2012-07-17 00:00:00,2693283.66
2012-07-18 00:00:00,2671147.78
2012-07-19 00:00:00,2671039.56
2012-07-20 00:00:00,2665539.21
2012-07-23 00:00:00,2668399.32
2012-07-24 00:00:00,2642772.36
2012-07-25 00:00:00,2630571.81
2012-07-26 00:00:00,2656207.81
2012-07-27 00:00:00,2680961.04
2012-07-30 00:00:00,2693989.85
2012-07-31 00:00:00,2711140.45
2012-08-01 00:00:00,2712108.02
2012-08-02 00:00:00,2729332.83
2012-08-03 00:00:00,2736621.62
2012-08-06 00:00:00,2762505.0
2012-08-07 00:00:00,2747372.54
2012-08-08 00:00:00,2738502.94
2012-08-09 00:00:00,2763554.27
2012-08-10 00:00:00,2747799.73
2012-08-13 00:00:00,2752028.53
2012-08-14 00:00:00,2777012.07
2012-08-15 00:00:00,2784279.12
2012-08-16 00:00:00,2804490.42
2012-08-17 00:00:00,2837525.37
2012-08-20 00:00:00,2862777.92
2012-08-21 00:00:00,2865110.84
2012-08-22 00:00:00,2840953.16
2012-08-23 00:00:00,2855964.69
2012-08-24 00:00:00,2835112.19
2012-08-27 00:00:00,2882352.14
2012-08-28 00:00:00,2905743.27
2012-08-29 00:00:00,2922054.39
2012-08-30 00:00:00,2912038.24
2012-08-31 00:00:00,2903599.24
2012-09-03 00:00:00,2918890.92
2012-09-04 00:00:00,2936694.61
2012-09-05 00:00:00,2907320.21
2012-09-06 00:00:00,2912005.1
2012-09-07 00:00:00,2923168.98
2012-09-10 00:00:00,2939445.31
2012-09-11 00:00:00,2921432.76
2012-09-12 00:00:00,2955072.07
2012-09-13 00:00:00,2965582.01
2012-09-14 00:00:00,2980442.52
2012-09-17 00:00:00,2996178.14
2012-09-18 00:00:00,2978921.94
2012-09-19 00:00:00,3019237.06
2012-09-20 00:00:00,3019151.98
2012-09-21 00:00:00,3043029.61
2012-09-24 00:00:00,3038230.98
2012-09-25 00:00:00,3039258.43
2012-09-26 00:00:00,3040388.08
2012-09-27 00:00:00,3062097.04
2012-09-28 00:00:00,3081020.64
2012-10-01 00:00:00,3101093.63
2012-10-02 00:00:00,3107774.88
2012-10-03 00:00:00,3113400.2
2012-10-04 00:00:00,3144351.62
2012-10-05 00:00:00,3170344.17
2012-10-08 00:00:00,3168199.69
2012-10-09 00:00:00,3182317.79
2012-10-10 00:00:00,3202320.12
2012-10-11 00:00:00,3207403.72
2012-10-12 00:00:00,3208622.43
2012-10-15 00:00:00,3209063.9
2012-10-16 00:00:00,3211605.59
2012-10-17 00:00:00,3211991.37
2012-10-18 00:00:00,3217702.0
2012-10-19 00:00:00,3267473.02
2012-10-22 00:00:00,3265932.41
2012-10-23 00:00:00,3272953.46
2012-10-24 00:00:00,3281646.01
2012-10-25 00:00:00,3267880.5
2012-10-26 00:00:00,3250241.12
2012-10-29 00:00:00,3246847.32
2012-10-30 00:00:00,3255200.0
2012-10-31 00:00:00,3251802.99
2012-11-01 00:00:00,3299244.59
2012-11-02 00:00:00,3320448.85
2012-11-05 00:00:00,3300943.79
2012-11-06 00:00:00,3337636.63
2012-11-07 00:00:00,3355684.38
2012-11-08 00:00:00,3336200.88
2012-11-09 00:00:00,3326501.18
2012-11-12 00:00:00,3328980.27
2012-11-13 00:00:00,3313182.99
2012-11-14 00:00:00,3289321.8
2012-11-15 00:00:00,3307844.02
2012-11-16 00:00:00,3299984.48
2012-11-19 00:00:00,3312688.71
2012-11-20 00:00:00,3333006.04
2012-11-21 00:00:00,3314081.53
2012-11-22 00:00:00,3329557.78
2012-11-23 00:00:00,3323383.18
2012-11-26 00:00:00,3324888.55
2012-11-27 00:00:00,3329113.33
2012-11-28 00:00:00,3371038.31
2012-11-29 00:00:00,3360890.5
2012-11-30 00:00:00,3318520.01
2012-12-03 00:00:00,3316034.87
2012-12-04 00:00:00,3333952.89
2012-12-05 00:00:00,3353444.57
2012-12-06 00:00:00,3383844.13
2012-12-07 00:00:00,3370292.18
2012-12-10 00:00:00,3389089.69
2012-12-11 00:00:00,3389563.07
2012-12-12 00:00:00,3411512.47
2012-12-13 00:00:00,3435133.69
2012-12-14 00:00:00,3453330.02
2012-12-17 00:00:00,3466420.2
2012-12-18 00:00:00,3486713.72
2012-12-19 00:00:00,3502851.57
2012-12-20 00:00:00,3486113.06
2012-12-21 00:00:00,3496227.96
2012-12-24 00:00:00,3504344.85
2012-12-27 00:00:00,3536455.99
2012-12-28 00:00:00,3550852.01
2012-12-31 00:00:00,3557905.19
2013-01-02 00:00:00,3588652.63
2013-01-03 00:00:00,3634360.6
2013-01-04 00:00:00,3615461.58
2013-01-07 00:00:00,3629525.29
2013-01-08 00:00:00,3615720.72
2013-01-09 00:00:00,3620221.06
2013-01-10 00:00:00,3634884.78
2013-01-11 00:00:00,3653726.07
2013-01-14 00:00:00,3663249.92
2013-01-15 00:00:00,3654512.89
2013-01-16 00:00:00,3674549.15
2013-01-17 00:00:00,3661261.55
2013-01-18 00:00:00,3667031.59
2013-01-21 00:00:00,3685673.54
2013-01-22 00:00:00,3675458.96
2013-01-23 00:00:00,3698998.4
2013-01-24 00:00:00,3690563.47
2013-01-25 00:00:00,3719616.03
2013-01-29 00:00:00,3767636.35
41304,3792509.61
41305,3820321.45
41306,3836222.51
41309,3829910.73
41310,3787074.96
41311,3836511.9
41312,3833462.47
41313,3832833.76
41316,3816666.87
41317,3842190.88
41318,3854377.52
41319,3874735.06
41320,3875039.51
41323,3899270.72
41324,3871710.22
41325,3895029.04
41326,3824787.21
41327,3869922.76
41330,3923804.33
41331,3939445.33
41332,3974801.47
41333,4000722.53
41334,4009250.83
41337,4003365.47
41338,4041609.24
41339,4095603.86
41340,4100985.22
41341,4103485.21
41344,4119709.27
41345,4152338.68
41346,4134814.62
41347,4132292.13
41348,4172288.53
41351,4129691.82
41352,4183704.89
41353,4150881.68
41354,4152723.03
41355,4113406.81
41358,4077042.87
41359,4100524.53
41360,4152004.09
41361,4161124.27
41366,4160830.71
41367,4156664.8
41368,4145170.79
41369,4135115.74
41372,4145978.52
41373,4132664.59
41374,4166499.73
41375,4182160.91
41376,4205758.45
41379,4183066.73
41380,4155905.94
41381,4169072.03
41382,4132256.5
41383,4153238.41
41386,4181849.91
41387,4174592.23
41388,4229955.63
41390,4267120.82
41393,4305783.38
41394,4326287.42
41395,4371495.94
41396,4310801.27
41397,4292705.92
41400,4324544.04
41401,4348410.65
41402,4400699.04
41403,4415337.58
41404,4425848.54
41407,4429803.5
41408,4430100.19
41409,4447345.82
41410,4454425.88
41411,4467785.23
41414,4468705.36
41415,4450293.47
41416,4415217.11
41417,4271464.81
41418,4171598.0
41421,4104695.65
41422,4211177.48
41423,4281033.45
41424,4234943.68
41425,4283747.28
41428,4198810.34
41429,4229741.07
41430,4172269.21
41431,4107797.7
41432,4093412.58
41436,4157797.86
41437,4151782.15
41438,4137667.49
41439,4219902.1
41442,4211632.71
41443,4232890.36
41444,4274362.15
41445,4258095.23
41446,4278186.64
41449,4216864.74
41450,4193991.06
41451,4267446.73
41452,4309387.69
41453,4319355.28
41456,4282294.28
41457,4353204.89
41458,4363021.8
41459,4414831.63
41460,4485522.94
41463,4511424.17
41464,4523325.06
41465,4553557.72
41466,4568156.33
41467,4564964.17
41470,4584436.47
41471,4552995.75
41472,4552997.51
41473,4541196.64
41474,4540933.72
41477,4537889.17
41478,4565187.73
41479,4537593.09
41480,4548457.0
41481,4541956.89
41484,4547202.67
41485,4528337.31
41486,4575219.73
41487,4556849.75
41488,4598520.5
41491,4613181.12
41492,4609965.97
41493,4593988.4
41494,4620631.65
41495,4605577.93
41498,4611290.44
41499,4628050.63
41500,4657782.45
41501,4707643.82
41502,4704558.38
41505,4703829.65
41506,4692991.82
41507,4675577.89
41508,4636480.8
41509,4677325.07
41512,4712088.77
41513,4722904.22
41514,4663828.41
41515,4614504.81
41516,4675171.53
41519,4695266.82
41520,4727109.43
41521,4745680.25
41522,4773626.65
41523,4845180.0
41526,4924231.32
41527,4921694.3
41528,4914623.2
41529,4913233.39
41530,4902766.66
41533,4930671.1
41534,4905342.98
41535,4863984.48
41536,4916299.13
41537,4927768.24
41540,4901653.02
41541,4908679.47
41542,4945445.99
41543,4920616.88
41544,4908053.3
41547,4876410.17
41548,4913751.87
41549,4917821.03
41550,4908600.6
41551,4919428.29
41554,4887961.06
41555,4839013.26
41556,4849015.52
41557,4878381.07
41558,4976508.25
41561,4958114.6
41562,4988208.27
41563,4966352.16
41564,4977905.46
41565,5002465.55
41568,5066368.1
41569,5090104.82
41570,5133429.11
41571,5064300.46
41572,5093534.89
41575,5070487.02
41576,5052164.68
41577,5052125.03
41578,5038140.85
41579,5035112.69
